Date & Time (Local), Date & Time (UTC), SO2 Concentration
11/2/2022 12:00:00 AM, 11/1/2022 4:00:00 PM, 0.111398182809353
11/2/2022 12:01:00 AM, 11/1/2022 4:01:00 PM, 0.108030125498772
11/2/2022 12:02:00 AM, 11/1/2022 4:02:00 PM, 0.16767618060112
11/2/2022 12:03:00 AM, 11/1/2022 4:03:00 PM, 0.184255540370941
11/2/2022 12:04:00 AM, 11/1/2022 4:04:00 PM, 0.17117777466774
11/2/2022 12:05:00 AM, 11/1/2022 4:05:00 PM, 0.14594429731369
11/2/2022 12:06:00 AM, 11/1/2022 4:06:00 PM, 0.07383843511343
11/2/2022 12:07:00 AM, 11/1/2022 4:07:00 PM, 0.068173810839653
11/2/2022 12:08:00 AM, 11/1/2022 4:08:00 PM, 0.0830714479088783
11/2/2022 12:09:00 AM, 11/1/2022 4:09:00 PM, 0.10417202860117
11/2/2022 12:10:00 AM, 11/1/2022 4:10:00 PM, 0.143736585974693
11/2/2022 12:11:00 AM, 11/1/2022 4:11:00 PM, 0.137422695755959
11/2/2022 12:12:00 AM, 11/1/2022 4:12:00 PM, 0.130628541111946
11/2/2022 12:13:00 AM, 11/1/2022 4:13:00 PM, 0.134646371006966
11/2/2022 12:14:00 AM, 11/1/2022 4:14:00 PM, 0.166960641741753
11/2/2022 12:15:00 AM, 11/1/2022 4:15:00 PM, 0.171392485499382
11/2/2022 12:16:00 AM, 11/1/2022 4:16:00 PM, 0.168009027838707
11/2/2022 12:17:00 AM, 11/1/2022 4:17:00 PM, 0.173361852765083
11/2/2022 12:18:00 AM, 11/1/2022 4:18:00 PM, 0.167270883917809
11/2/2022 12:19:00 AM, 11/1/2022 4:19:00 PM, 0.155526608228683
11/2/2022 12:20:00 AM, 11/1/2022 4:20:00 PM, 0.189020231366158
11/2/2022 12:21:00 AM, 11/1/2022 4:21:00 PM, 0.192190006375313
11/2/2022 12:22:00 AM, 11/1/2022 4:22:00 PM, 0.224790394306183
11/2/2022 12:23:00 AM, 11/1/2022 4:23:00 PM, 0.239938706159592
11/2/2022 12:24:00 AM, 11/1/2022 4:24:00 PM, 0.224711284041405
11/2/2022 12:25:00 AM, 11/1/2022 4:25:00 PM, 0.188906192779541
11/2/2022 12:26:00 AM, 11/1/2022 4:26:00 PM, 0.194207146763802
11/2/2022 12:27:00 AM, 11/1/2022 4:27:00 PM, 0.132838815450668
11/2/2022 12:28:00 AM, 11/1/2022 4:28:00 PM, 0.160895869135857
11/2/2022 12:29:00 AM, 11/1/2022 4:29:00 PM, 0.169376879930496
11/2/2022 12:30:00 AM, 11/1/2022 4:30:00 PM, 0.198207005858421
11/2/2022 12:31:00 AM, 11/1/2022 4:31:00 PM, 0.171473130583763
11/2/2022 12:32:00 AM, 11/1/2022 4:32:00 PM, 0.150863096117973
11/2/2022 12:33:00 AM, 11/1/2022 4:33:00 PM, 0.174312636256218
11/2/2022 12:34:00 AM, 11/1/2022 4:34:00 PM, 0.141910016536713
11/2/2022 12:35:00 AM, 11/1/2022 4:35:00 PM, 0.127119213342667
11/2/2022 12:36:00 AM, 11/1/2022 4:36:00 PM, 0.141326516866684
11/2/2022 12:37:00 AM, 11/1/2022 4:37:00 PM, 0.120714925229549
11/2/2022 12:38:00 AM, 11/1/2022 4:38:00 PM, 0.134620174765587
11/2/2022 12:39:00 AM, 11/1/2022 4:39:00 PM, 0.164488404989243
11/2/2022 12:40:00 AM, 11/1/2022 4:40:00 PM, 0.162951022386551
11/2/2022 12:41:00 AM, 11/1/2022 4:41:00 PM, 0.215218365192413
11/2/2022 12:42:00 AM, 11/1/2022 4:42:00 PM, 0.197747796773911
11/2/2022 12:43:00 AM, 11/1/2022 4:43:00 PM, 0.188591837882996
11/2/2022 12:44:00 AM, 11/1/2022 4:44:00 PM, 0.187888637185097
11/2/2022 12:45:00 AM, 11/1/2022 4:45:00 PM, 0.141285926103592
11/2/2022 12:46:00 AM, 11/1/2022 4:46:00 PM, 0.151295587420464
11/2/2022 12:47:00 AM, 11/1/2022 4:47:00 PM, 0.148607105016708
11/2/2022 12:48:00 AM, 11/1/2022 4:48:00 PM, 0.154500305652618
11/2/2022 12:49:00 AM, 11/1/2022 4:49:00 PM, 0.145665377378464
11/2/2022 12:50:00 AM, 11/1/2022 4:50:00 PM, 0.174084067344666
11/2/2022 12:51:00 AM, 11/1/2022 4:51:00 PM, 0.164659440517426
11/2/2022 12:52:00 AM, 11/1/2022 4:52:00 PM, 0.166198879480362
11/2/2022 12:53:00 AM, 11/1/2022 4:53:00 PM, 0.188557416200638
11/2/2022 12:54:00 AM, 11/1/2022 4:54:00 PM, 0.194046899676323
11/2/2022 12:55:00 AM, 11/1/2022 4:55:00 PM, 0.164997443556786
11/2/2022 12:56:00 AM, 11/1/2022 4:56:00 PM, 0.148219794034958
11/2/2022 12:57:00 AM, 11/1/2022 4:57:00 PM, 0.119466215372086
11/2/2022 12:58:00 AM, 11/1/2022 4:58:00 PM, 0.101466082036495
11/2/2022 12:59:00 AM, 11/1/2022 4:59:00 PM, 0.140255004167557
11/2/2022 1:00:00 AM, 11/1/2022 5:00:00 PM, 0.138005703687668
11/2/2022 1:01:00 AM, 11/1/2022 5:01:00 PM, 0.143067300319672
11/2/2022 1:02:00 AM, 11/1/2022 5:02:00 PM, 0.128406450152397
11/2/2022 1:03:00 AM, 11/1/2022 5:03:00 PM, 0.0878993198275566
11/2/2022 1:04:00 AM, 11/1/2022 5:04:00 PM, 0.10303633660078
11/2/2022 1:05:00 AM, 11/1/2022 5:05:00 PM, 0.0821227207779884
11/2/2022 1:06:00 AM, 11/1/2022 5:06:00 PM, 0.0926830321550369
11/2/2022 1:07:00 AM, 11/1/2022 5:07:00 PM, 0.0911127701401711
11/2/2022 1:08:00 AM, 11/1/2022 5:08:00 PM, 0.108471870422363
11/2/2022 1:09:00 AM, 11/1/2022 5:09:00 PM, 0.121546022593975
11/2/2022 1:10:00 AM, 11/1/2022 5:10:00 PM, 0.127748966217041
11/2/2022 1:11:00 AM, 11/1/2022 5:11:00 PM, 0.11175312101841
11/2/2022 1:12:00 AM, 11/1/2022 5:12:00 PM, 0.0879003554582596
11/2/2022 1:13:00 AM, 11/1/2022 5:13:00 PM, 0.0896616876125336
11/2/2022 1:14:00 AM, 11/1/2022 5:14:00 PM, 0.0416325479745865
11/2/2022 1:15:00 AM, 11/1/2022 5:15:00 PM, 0.0173221100121737
11/2/2022 1:16:00 AM, 11/1/2022 5:16:00 PM, 0.0602603778243065
11/2/2022 1:17:00 AM, 11/1/2022 5:17:00 PM, 0.0660349354147911
11/2/2022 1:18:00 AM, 11/1/2022 5:18:00 PM, 0.0712459981441498
11/2/2022 1:19:00 AM, 11/1/2022 5:19:00 PM, 0.109894700348377
11/2/2022 1:20:00 AM, 11/1/2022 5:20:00 PM, 0.12058137357235
11/2/2022 1:21:00 AM, 11/1/2022 5:21:00 PM, 0.12007387727499
11/2/2022 1:22:00 AM, 11/1/2022 5:22:00 PM, 0.112693630158901
11/2/2022 1:23:00 AM, 11/1/2022 5:23:00 PM, 0.101240582764149
11/2/2022 1:24:00 AM, 11/1/2022 5:24:00 PM, 0.0675343051552773
11/2/2022 1:25:00 AM, 11/1/2022 5:25:00 PM, 0.0299992077052593
11/2/2022 1:26:00 AM, 11/1/2022 5:26:00 PM, -0.00616493122652173
11/2/2022 1:27:00 AM, 11/1/2022 5:27:00 PM, 0.0190921779721975
11/2/2022 1:28:00 AM, 11/1/2022 5:28:00 PM, 0.0620417483150959
11/2/2022 1:29:00 AM, 11/1/2022 5:29:00 PM, 0.111784964799881
11/2/2022 1:30:00 AM, 11/1/2022 5:30:00 PM, 0.160350367426872
11/2/2022 1:31:00 AM, 11/1/2022 5:31:00 PM, 0.174427703022957
11/2/2022 1:32:00 AM, 11/1/2022 5:32:00 PM, 0.153179690241814
11/2/2022 1:33:00 AM, 11/1/2022 5:33:00 PM, 0.124397337436676
11/2/2022 1:34:00 AM, 11/1/2022 5:34:00 PM, 0.0955096930265427
11/2/2022 1:35:00 AM, 11/1/2022 5:35:00 PM, 0.0596820041537285
11/2/2022 1:36:00 AM, 11/1/2022 5:36:00 PM, 0.0723822116851807
11/2/2022 1:37:00 AM, 11/1/2022 5:37:00 PM, 0.0835316926240921
11/2/2022 1:38:00 AM, 11/1/2022 5:38:00 PM, 0.102981373667717
11/2/2022 1:39:00 AM, 11/1/2022 5:39:00 PM, 0.150676116347313
11/2/2022 1:40:00 AM, 11/1/2022 5:40:00 PM, 0.146061420440674
11/2/2022 1:41:00 AM, 11/1/2022 5:41:00 PM, 0.177163437008858
11/2/2022 1:42:00 AM, 11/1/2022 5:42:00 PM, 0.153186365962029
11/2/2022 1:43:00 AM, 11/1/2022 5:43:00 PM, 0.130707651376724
11/2/2022 1:44:00 AM, 11/1/2022 5:44:00 PM, 0.137148410081863
11/2/2022 1:45:00 AM, 11/1/2022 5:45:00 PM, 0.12404703348875
11/2/2022 1:46:00 AM, 11/1/2022 5:46:00 PM, 0.0941623672842979
11/2/2022 1:47:00 AM, 11/1/2022 5:47:00 PM, 0.136867448687553
11/2/2022 1:48:00 AM, 11/1/2022 5:48:00 PM, 0.0927174463868141
11/2/2022 1:49:00 AM, 11/1/2022 5:49:00 PM, 0.101150177419186
11/2/2022 1:50:00 AM, 11/1/2022 5:50:00 PM, 0.119652681052685
11/2/2022 1:51:00 AM, 11/1/2022 5:51:00 PM, 0.128087475895882
11/2/2022 1:52:00 AM, 11/1/2022 5:52:00 PM, 0.0880893766880035
11/2/2022 1:53:00 AM, 11/1/2022 5:53:00 PM, 0.0820174217224121
11/2/2022 1:54:00 AM, 11/1/2022 5:54:00 PM, 0.0871940702199936
11/2/2022 1:55:00 AM, 11/1/2022 5:55:00 PM, 0.052619706839323
11/2/2022 1:56:00 AM, 11/1/2022 5:56:00 PM, 0.0778942853212357
11/2/2022 1:57:00 AM, 11/1/2022 5:57:00 PM, 0.114988662302494
11/2/2022 1:58:00 AM, 11/1/2022 5:58:00 PM, 0.115678496658802
11/2/2022 1:59:00 AM, 11/1/2022 5:59:00 PM, 0.136502221226692
11/2/2022 2:00:00 AM, 11/1/2022 6:00:00 PM, 0.0974744409322739
11/2/2022 2:01:00 AM, 11/1/2022 6:01:00 PM, 0.0498865284025669
11/2/2022 2:02:00 AM, 11/1/2022 6:02:00 PM, 0.0375510156154633
11/2/2022 2:03:00 AM, 11/1/2022 6:03:00 PM, 0.0137331783771515
11/2/2022 2:04:00 AM, 11/1/2022 6:04:00 PM, 0.0506339035928249
11/2/2022 2:05:00 AM, 11/1/2022 6:05:00 PM, 0.0798153653740883
11/2/2022 2:06:00 AM, 11/1/2022 6:06:00 PM, 0.0683838948607445
11/2/2022 2:07:00 AM, 11/1/2022 6:07:00 PM, 0.0827827751636505
11/2/2022 2:08:00 AM, 11/1/2022 6:08:00 PM, 0.082465335726738
11/2/2022 2:09:00 AM, 11/1/2022 6:09:00 PM, 0.075004443526268
11/2/2022 2:10:00 AM, 11/1/2022 6:10:00 PM, 0.0213676858693361
11/2/2022 2:11:00 AM, 11/1/2022 6:11:00 PM, 0.0657919719815254
11/2/2022 2:12:00 AM, 11/1/2022 6:12:00 PM, 0.0380805991590023
11/2/2022 2:13:00 AM, 11/1/2022 6:13:00 PM, 0.0142894703894854
11/2/2022 2:14:00 AM, 11/1/2022 6:14:00 PM, 0.0070155500434339
11/2/2022 2:15:00 AM, 11/1/2022 6:15:00 PM, 0.00990796275436878
11/2/2022 2:16:00 AM, 11/1/2022 6:16:00 PM, 0.0414240024983883
11/2/2022 2:17:00 AM, 11/1/2022 6:17:00 PM, 0.0415092706680298
11/2/2022 2:18:00 AM, 11/1/2022 6:18:00 PM, 0.079570859670639
11/2/2022 2:19:00 AM, 11/1/2022 6:19:00 PM, 0.0415118373930454
11/2/2022 2:20:00 AM, 11/1/2022 6:20:00 PM, 0.0642376393079758
11/2/2022 2:21:00 AM, 11/1/2022 6:21:00 PM, 0.0505121685564518
11/2/2022 2:22:00 AM, 11/1/2022 6:22:00 PM, 0.0392424948513508
11/2/2022 2:23:00 AM, 11/1/2022 6:23:00 PM, 0.0563432201743126
11/2/2022 2:24:00 AM, 11/1/2022 6:24:00 PM, 0.0624136365950108
11/2/2022 2:25:00 AM, 11/1/2022 6:25:00 PM, 0.0783339738845825
11/2/2022 2:26:00 AM, 11/1/2022 6:26:00 PM, 0.0760826095938683
11/2/2022 2:27:00 AM, 11/1/2022 6:27:00 PM, 0.0933487340807915
11/2/2022 2:28:00 AM, 11/1/2022 6:28:00 PM, 0.103282377123833
11/2/2022 2:29:00 AM, 11/1/2022 6:29:00 PM, 0.148223400115967
11/2/2022 2:30:00 AM, 11/1/2022 6:30:00 PM, 0.129096299409866
11/2/2022 2:31:00 AM, 11/1/2022 6:31:00 PM, 0.126426294445992
11/2/2022 2:32:00 AM, 11/1/2022 6:32:00 PM, 0.128356114029884
11/2/2022 2:33:00 AM, 11/1/2022 6:33:00 PM, 0.131037920713425
11/2/2022 2:34:00 AM, 11/1/2022 6:34:00 PM, 0.107768669724464
11/2/2022 2:35:00 AM, 11/1/2022 6:35:00 PM, 0.117865659296513
11/2/2022 2:36:00 AM, 11/1/2022 6:36:00 PM, 0.120433442294598
11/2/2022 2:37:00 AM, 11/1/2022 6:37:00 PM, 0.134052067995071
11/2/2022 2:38:00 AM, 11/1/2022 6:38:00 PM, 0.130781084299088
11/2/2022 2:39:00 AM, 11/1/2022 6:39:00 PM, 0.143475651741028
11/2/2022 2:40:00 AM, 11/1/2022 6:40:00 PM, 0.139942705631256
11/2/2022 2:41:00 AM, 11/1/2022 6:41:00 PM, 0.132776141166687
11/2/2022 2:42:00 AM, 11/1/2022 6:42:00 PM, 0.088981606066227
11/2/2022 2:43:00 AM, 11/1/2022 6:43:00 PM, 0.0826168581843376
11/2/2022 2:44:00 AM, 11/1/2022 6:44:00 PM, 0.0788563638925552
11/2/2022 2:45:00 AM, 11/1/2022 6:45:00 PM, 0.119350127875805
11/2/2022 2:46:00 AM, 11/1/2022 6:46:00 PM, 0.121317446231842
11/2/2022 2:47:00 AM, 11/1/2022 6:47:00 PM, 0.12582890689373
11/2/2022 2:48:00 AM, 11/1/2022 6:48:00 PM, 0.138093024492264
11/2/2022 2:49:00 AM, 11/1/2022 6:49:00 PM, 0.0973850637674332
11/2/2022 2:50:00 AM, 11/1/2022 6:50:00 PM, 0.0903813242912292
11/2/2022 2:51:00 AM, 11/1/2022 6:51:00 PM, 0.0850937217473984
11/2/2022 2:52:00 AM, 11/1/2022 6:52:00 PM, 0.0601997673511505
11/2/2022 2:53:00 AM, 11/1/2022 6:53:00 PM, 0.057817418128252
11/2/2022 2:54:00 AM, 11/1/2022 6:54:00 PM, 0.084039181470871
11/2/2022 2:55:00 AM, 11/1/2022 6:55:00 PM, 0.0669358894228935
11/2/2022 2:56:00 AM, 11/1/2022 6:56:00 PM, 0.0503642335534096
11/2/2022 2:57:00 AM, 11/1/2022 6:57:00 PM, 0.148412942886353
11/2/2022 2:58:00 AM, 11/1/2022 6:58:00 PM, 0.149284109473228
11/2/2022 2:59:00 AM, 11/1/2022 6:59:00 PM, 0.131937339901924
11/2/2022 3:00:00 AM, 11/1/2022 7:00:00 PM, 0.130297228693962
11/2/2022 3:01:00 AM, 11/1/2022 7:01:00 PM, 0.130473926663399
11/2/2022 3:02:00 AM, 11/1/2022 7:02:00 PM, 0.0894079431891441
11/2/2022 3:03:00 AM, 11/1/2022 7:03:00 PM, 0.0634928345680237
11/2/2022 3:04:00 AM, 11/1/2022 7:04:00 PM, 0.105399169027805
11/2/2022 3:05:00 AM, 11/1/2022 7:05:00 PM, 0.147051751613617
11/2/2022 3:06:00 AM, 11/1/2022 7:06:00 PM, 0.129615589976311
11/2/2022 3:07:00 AM, 11/1/2022 7:07:00 PM, 0.100487560033798
11/2/2022 3:08:00 AM, 11/1/2022 7:08:00 PM, 0.0875777751207352
11/2/2022 3:09:00 AM, 11/1/2022 7:09:00 PM, 0.0377662405371666
11/2/2022 3:10:00 AM, 11/1/2022 7:10:00 PM, 0.0180956814438105
11/2/2022 3:11:00 AM, 11/1/2022 7:11:00 PM, 0.055848054587841
11/2/2022 3:12:00 AM, 11/1/2022 7:12:00 PM, 0.102875046432018
11/2/2022 3:13:00 AM, 11/1/2022 7:13:00 PM, 0.126271679997444
11/2/2022 3:14:00 AM, 11/1/2022 7:14:00 PM, 0.101496383547783
11/2/2022 3:15:00 AM, 11/1/2022 7:15:00 PM, 0.0774104222655296
11/2/2022 3:16:00 AM, 11/1/2022 7:16:00 PM, 0.0864461809396744
11/2/2022 3:17:00 AM, 11/1/2022 7:17:00 PM, 0.0437822081148624
11/2/2022 3:18:00 AM, 11/1/2022 7:18:00 PM, 0.054238248616457
11/2/2022 3:19:00 AM, 11/1/2022 7:19:00 PM, 0.0559723600745201
11/2/2022 3:20:00 AM, 11/1/2022 7:20:00 PM, 0.0647692829370499
11/2/2022 3:21:00 AM, 11/1/2022 7:21:00 PM, 0.0622400194406509
11/2/2022 3:22:00 AM, 11/1/2022 7:22:00 PM, 0.0705314949154854
11/2/2022 3:23:00 AM, 11/1/2022 7:23:00 PM, 0.0885008201003075
11/2/2022 3:24:00 AM, 11/1/2022 7:24:00 PM, 0.108390711247921
11/2/2022 3:25:00 AM, 11/1/2022 7:25:00 PM, 0.119234561920166
11/2/2022 3:26:00 AM, 11/1/2022 7:26:00 PM, 0.107832878828049
11/2/2022 3:27:00 AM, 11/1/2022 7:27:00 PM, 0.0757112354040146
11/2/2022 3:28:00 AM, 11/1/2022 7:28:00 PM, 0.0554417483508587
11/2/2022 3:29:00 AM, 11/1/2022 7:29:00 PM, 0.020367594435811
11/2/2022 3:30:00 AM, 11/1/2022 7:30:00 PM, 0.0197121649980545
11/2/2022 3:31:00 AM, 11/1/2022 7:31:00 PM, -0.0036577635910362
11/2/2022 3:32:00 AM, 11/1/2022 7:32:00 PM, 0.0195411182940006
11/2/2022 3:33:00 AM, 11/1/2022 7:33:00 PM, 0.0369710996747017
11/2/2022 3:34:00 AM, 11/1/2022 7:34:00 PM, 0.0755745992064476
11/2/2022 3:35:00 AM, 11/1/2022 7:35:00 PM, 0.0877339243888855
11/2/2022 3:36:00 AM, 11/1/2022 7:36:00 PM, 0.0740048587322235
11/2/2022 3:37:00 AM, 11/1/2022 7:37:00 PM, 0.0612512305378914
11/2/2022 3:38:00 AM, 11/1/2022 7:38:00 PM, 0.0250650029629469
11/2/2022 3:39:00 AM, 11/1/2022 7:39:00 PM, 0.0304240044206381
11/2/2022 3:40:00 AM, 11/1/2022 7:40:00 PM, 0.0196520667523146
11/2/2022 3:41:00 AM, 11/1/2022 7:41:00 PM, 0.0682523995637894
11/2/2022 3:42:00 AM, 11/1/2022 7:42:00 PM, 0.0719522759318352
11/2/2022 3:43:00 AM, 11/1/2022 7:43:00 PM, 0.0642828345298767
11/2/2022 3:44:00 AM, 11/1/2022 7:44:00 PM, 0.0368195697665215
11/2/2022 3:45:00 AM, 11/1/2022 7:45:00 PM, 0.0425083376467228
11/2/2022 3:46:00 AM, 11/1/2022 7:46:00 PM, -0.0164293721318245
11/2/2022 3:47:00 AM, 11/1/2022 7:47:00 PM, -0.00380158773623407
11/2/2022 3:48:00 AM, 11/1/2022 7:48:00 PM, 0.0490384809672832
11/2/2022 3:49:00 AM, 11/1/2022 7:49:00 PM, 0.049221858382225
11/2/2022 3:50:00 AM, 11/1/2022 7:50:00 PM, 0.0571969226002693
11/2/2022 3:51:00 AM, 11/1/2022 7:51:00 PM, 0.0627952814102173
11/2/2022 3:52:00 AM, 11/1/2022 7:52:00 PM, 0.0586058832705021
11/2/2022 3:53:00 AM, 11/1/2022 7:53:00 PM, 0.0347716100513935
11/2/2022 3:54:00 AM, 11/1/2022 7:54:00 PM, -0.00975694600492716
11/2/2022 3:55:00 AM, 11/1/2022 7:55:00 PM, -0.0214822329580784
11/2/2022 3:56:00 AM, 11/1/2022 7:56:00 PM, -0.0275223441421986
11/2/2022 3:57:00 AM, 11/1/2022 7:57:00 PM, -0.0348635539412498
11/2/2022 3:58:00 AM, 11/1/2022 7:58:00 PM, -0.0389373824000359
11/2/2022 3:59:00 AM, 11/1/2022 7:59:00 PM, -0.0415904298424721
11/2/2022 4:00:00 AM, 11/1/2022 8:00:00 PM, -0.0196181666105986
11/2/2022 4:01:00 AM, 11/1/2022 8:01:00 PM, -0.0157780535519123
11/2/2022 4:02:00 AM, 11/1/2022 8:02:00 PM, 0.0116102276369929
11/2/2022 4:03:00 AM, 11/1/2022 8:03:00 PM, -0.00124562217388302
11/2/2022 4:04:00 AM, 11/1/2022 8:04:00 PM, 0.0245903804898262
11/2/2022 4:05:00 AM, 11/1/2022 8:05:00 PM, 0.0274031776934862
11/2/2022 4:06:00 AM, 11/1/2022 8:06:00 PM, 0.0173863191157579
11/2/2022 4:07:00 AM, 11/1/2022 8:07:00 PM, 0.019576558843255
11/2/2022 4:08:00 AM, 11/1/2022 8:08:00 PM, 0.0576895177364349
11/2/2022 4:09:00 AM, 11/1/2022 8:09:00 PM, 0.0763954296708107
11/2/2022 4:10:00 AM, 11/1/2022 8:10:00 PM, 0.060483306646347
11/2/2022 4:11:00 AM, 11/1/2022 8:11:00 PM, 0.0628569275140762
11/2/2022 4:12:00 AM, 11/1/2022 8:12:00 PM, 0.0723575577139854
11/2/2022 4:13:00 AM, 11/1/2022 8:13:00 PM, 0.108315721154213
11/2/2022 4:14:00 AM, 11/1/2022 8:14:00 PM, 0.0607396252453327
11/2/2022 4:15:00 AM, 11/1/2022 8:15:00 PM, 0.0657441988587379
11/2/2022 4:16:00 AM, 11/1/2022 8:16:00 PM, 0.0243099238723516
11/2/2022 4:17:00 AM, 11/1/2022 8:17:00 PM, -0.0137408832088113
11/2/2022 4:18:00 AM, 11/1/2022 8:18:00 PM, -0.0161001179367304
11/2/2022 4:19:00 AM, 11/1/2022 8:19:00 PM, -0.00113364472053945
11/2/2022 4:20:00 AM, 11/1/2022 8:20:00 PM, 0.00062204065034166
11/2/2022 4:21:00 AM, 11/1/2022 8:21:00 PM, -0.00748606119304895
11/2/2022 4:22:00 AM, 11/1/2022 8:22:00 PM, -0.0154344160109758
11/2/2022 4:23:00 AM, 11/1/2022 8:23:00 PM, -0.0046491245739162
11/2/2022 4:24:00 AM, 11/1/2022 8:24:00 PM, -0.0262952148914337
11/2/2022 4:25:00 AM, 11/1/2022 8:25:00 PM, -0.00608839606866241
11/2/2022 4:26:00 AM, 11/1/2022 8:26:00 PM, 0.00201867846772075
11/2/2022 4:27:00 AM, 11/1/2022 8:27:00 PM, 0.0145956110209227
11/2/2022 4:28:00 AM, 11/1/2022 8:28:00 PM, 0.0584851764142513
11/2/2022 4:29:00 AM, 11/1/2022 8:29:00 PM, 0.124375775456429
11/2/2022 4:30:00 AM, 11/1/2022 8:30:00 PM, 0.0956658497452736
11/2/2022 4:31:00 AM, 11/1/2022 8:31:00 PM, 0.130248427391052
11/2/2022 4:32:00 AM, 11/1/2022 8:32:00 PM, 0.136865898966789
11/2/2022 4:33:00 AM, 11/1/2022 8:33:00 PM, 0.134267285466194
11/2/2022 4:34:00 AM, 11/1/2022 8:34:00 PM, 0.124561205506325
11/2/2022 4:35:00 AM, 11/1/2022 8:35:00 PM, 0.0894618779420853
11/2/2022 4:36:00 AM, 11/1/2022 8:36:00 PM, 0.0784731730818748
11/2/2022 4:37:00 AM, 11/1/2022 8:37:00 PM, 0.0895836129784584
11/2/2022 4:38:00 AM, 11/1/2022 8:38:00 PM, 0.0385038554668427
11/2/2022 4:39:00 AM, 11/1/2022 8:39:00 PM, 0.0644811168313026
11/2/2022 4:40:00 AM, 11/1/2022 8:40:00 PM, 0.0657344460487366
11/2/2022 4:41:00 AM, 11/1/2022 8:41:00 PM, 0.0387036688625813
11/2/2022 4:42:00 AM, 11/1/2022 8:42:00 PM, 0.0530095733702183
11/2/2022 4:43:00 AM, 11/1/2022 8:43:00 PM, 0.0817903876304626
11/2/2022 4:44:00 AM, 11/1/2022 8:44:00 PM, 0.0746376886963844
11/2/2022 4:45:00 AM, 11/1/2022 8:45:00 PM, 0.0418477728962898
11/2/2022 4:46:00 AM, 11/1/2022 8:46:00 PM, 0.0558917112648487
11/2/2022 4:47:00 AM, 11/1/2022 8:47:00 PM, 0.0156116271391511
11/2/2022 4:48:00 AM, 11/1/2022 8:48:00 PM, -0.00333672668784857
11/2/2022 4:49:00 AM, 11/1/2022 8:49:00 PM, -0.00727392034605145
11/2/2022 4:50:00 AM, 11/1/2022 8:50:00 PM, -0.011951295658946
11/2/2022 4:51:00 AM, 11/1/2022 8:51:00 PM, -0.0302878841757774
11/2/2022 4:52:00 AM, 11/1/2022 8:52:00 PM, -0.0213990211486816
11/2/2022 4:53:00 AM, 11/1/2022 8:53:00 PM, -0.00112542614806443
11/2/2022 4:54:00 AM, 11/1/2022 8:54:00 PM, -0.0085462536662817
11/2/2022 4:55:00 AM, 11/1/2022 8:55:00 PM, -0.0120278317481279
11/2/2022 4:56:00 AM, 11/1/2022 8:56:00 PM, 0.0249591879546642
11/2/2022 4:57:00 AM, 11/1/2022 8:57:00 PM, 0.0408415161073208
11/2/2022 4:58:00 AM, 11/1/2022 8:58:00 PM, 0.0377354174852371
11/2/2022 4:59:00 AM, 11/1/2022 8:59:00 PM, 0.0391192175447941
11/2/2022 5:00:00 AM, 11/1/2022 9:00:00 PM, 0.0536465123295784
11/2/2022 5:01:00 AM, 11/1/2022 9:01:00 PM, 0.0532479137182236
11/2/2022 5:02:00 AM, 11/1/2022 9:02:00 PM, 0.077863983809948
11/2/2022 5:03:00 AM, 11/1/2022 9:03:00 PM, 0.10087588429451
11/2/2022 5:04:00 AM, 11/1/2022 9:04:00 PM, 0.0989363119006157
11/2/2022 5:05:00 AM, 11/1/2022 9:05:00 PM, 0.0809284597635269
11/2/2022 5:06:00 AM, 11/1/2022 9:06:00 PM, 0.0905076861381531
11/2/2022 5:07:00 AM, 11/1/2022 9:07:00 PM, 0.0932254567742348
11/2/2022 5:08:00 AM, 11/1/2022 9:08:00 PM, 0.0805694162845612
11/2/2022 5:09:00 AM, 11/1/2022 9:09:00 PM, 0.048289567232132
11/2/2022 5:10:00 AM, 11/1/2022 9:10:00 PM, 0.0775193125009537
11/2/2022 5:11:00 AM, 11/1/2022 9:11:00 PM, 0.0339744128286839
11/2/2022 5:12:00 AM, 11/1/2022 9:12:00 PM, 0.0209922026842833
11/2/2022 5:13:00 AM, 11/1/2022 9:13:00 PM, 0.0307917837053537
11/2/2022 5:14:00 AM, 11/1/2022 9:14:00 PM, 0.0526792928576469
11/2/2022 5:15:00 AM, 11/1/2022 9:15:00 PM, 0.0593419559299946
11/2/2022 5:16:00 AM, 11/1/2022 9:16:00 PM, 0.0697656348347664
11/2/2022 5:17:00 AM, 11/1/2022 9:17:00 PM, 0.0656091049313545
11/2/2022 5:18:00 AM, 11/1/2022 9:18:00 PM, 0.057997714728117
11/2/2022 5:19:00 AM, 11/1/2022 9:19:00 PM, 0.0342271290719509
11/2/2022 5:20:00 AM, 11/1/2022 9:20:00 PM, 0.0172697175294161
11/2/2022 5:21:00 AM, 11/1/2022 9:21:00 PM, 0.0266748089343309
11/2/2022 5:22:00 AM, 11/1/2022 9:22:00 PM, 0.0201159007847309
11/2/2022 5:23:00 AM, 11/1/2022 9:23:00 PM, 0.0463797859847546
11/2/2022 5:24:00 AM, 11/1/2022 9:24:00 PM, 0.0466751381754875
11/2/2022 5:25:00 AM, 11/1/2022 9:25:00 PM, 0.0355611033737659
11/2/2022 5:26:00 AM, 11/1/2022 9:26:00 PM, 0.0258015878498554
11/2/2022 5:27:00 AM, 11/1/2022 9:27:00 PM, 0.0244100857526064
